;municipio;codEstacao;Dia;PrecD;Acumulado 3 dias
2416;MIRANDIBA;260930301C;16;0;
2417;MIRANDIBA;260930301C;17;0;
2418;MIRANDIBA;260930301C;18;0;
2419;MIRANDIBA;260930301C;19;0;
2420;MIRANDIBA;260930301C;20;0,2;
2421;MIRANDIBA;260930301C;21;0;
2422;MIRANDIBA;260930301C;22;0;
2423;MIRANDIBA;260930301C;23;0,2;
2424;MIRANDIBA;260930301C;24;0;
2425;MORENO;260940201A;1;4,01;
2426;MORENO;260940201A;2;3,56;
2427;MORENO;260940201A;3;0,98;
2428;MORENO;260940201A;4;0;
2429;MORENO;260940201A;5;0;
2430;MORENO;260940201A;6;0;
2431;MORENO;260940201A;7;3,55;
2432;MORENO;260940201A;8;0;
2433;MORENO;260940201A;9;1,42;
2434;MORENO;260940201A;10;0,2;
2435;MORENO;260940201A;11;0;
2436;MORENO;260940201A;12;0;
2437;MORENO;260940201A;13;1,82;
2438;MORENO;260940201A;14;0;
2439;MORENO;260940201A;15;0;
2440;MORENO;260940201A;16;0;
2441;MORENO;260940201A;17;0,99;
2442;MORENO;260940201A;18;5,37;
2443;MORENO;260940201A;19;9,93;
2444;MORENO;260940201A;20;0;
2445;MORENO;260940201A;21;0;
2446;MORENO;260940201A;22;3,55;
2447;MORENO;260940201A;23;2,4;
2448;MORENO;260940201A;24;0,2;
2449;MORENO;260940201A;25;0,59;
2450;MORENO;260940201A;26;9,52;
2451;MORENO;260940201A;27;0,82;
2452;MORENO;260940201A;28;1,18;
2453;MORENO;260940201A;29;0,2;
2454;MORENO;260940201A;30;0;
2455;MORENO;260940201A;31;0;
2456;MORENO;260940202A;1;6,98;
2457;MORENO;260940202A;2;10,13;
2458;MORENO;260940202A;3;0,4;
2459;MORENO;260940202A;4;0;
2460;MORENO;260940202A;5;0;
2461;MORENO;260940202A;6;0,2;
2462;MORENO;260940202A;7;10,68;
2463;MORENO;260940202A;8;0;
2464;MORENO;260940202A;9;0,39;
2465;MORENO;260940202A;10;0;
2466;MORENO;260940202A;11;0;
2467;MORENO;260940202A;12;0;
2468;MORENO;260940202A;13;0,6;
2469;MORENO;260940202A;14;0;
2470;MORENO;260940202A;15;0;
2471;MORENO;260940202A;16;0;
2472;MORENO;260940202A;17;0;
2473;MORENO;260940202A;18;5,54;
2474;MORENO;260940202A;19;12,68;
2475;MORENO;260940202A;20;1,61;
2476;MORENO;260940202A;21;0;
2477;MORENO;260940202A;22;2,76;
2478;MORENO;260940202A;23;2,95;
2479;MORENO;260940202A;24;1,58;
2480;MORENO;260940202A;25;2;
2481;MORENO;260940202A;26;28,01;
2482;MORENO;260940202A;27;0,99;
2483;MORENO;260940202A;28;2,01;
2484;MORENO;260940202A;29;0,4;
2485;MORENO;260940202A;30;0;
2486;MORENO;260940202A;31;0;
2487;NAZARÉ DA MATA;260950101A;1;0,79;
2488;NAZARÉ DA MATA;260950101A;2;6,13;
2489;NAZARÉ DA MATA;260950101A;3;0,2;
2490;NAZARÉ DA MATA;260950101A;4;0;
2491;NAZARÉ DA MATA;260950101A;5;0;
2492;NAZARÉ DA MATA;260950101A;6;0;
2493;NAZARÉ DA MATA;260950101A;7;3,95;
2494;NAZARÉ DA MATA;260950101A;8;0;
2495;NAZARÉ DA MATA;260950101A;9;0;
2496;NAZARÉ DA MATA;260950101A;10;0;
2497;NAZARÉ DA MATA;260950101A;11;0;
2498;NAZARÉ DA MATA;260950101A;12;0;
2499;NAZARÉ DA MATA;260950101A;13;0;
2500;NAZARÉ DA MATA;260950101A;14;0;
2501;NAZARÉ DA MATA;260950101A;15;0;
2502;NAZARÉ DA MATA;260950101A;16;0;
2503;NAZARÉ DA MATA;260950101A;17;0,2;
2504;NAZARÉ DA MATA;260950101A;18;7,37;
2505;NAZARÉ DA MATA;260950101A;19;11,68;
2506;NAZARÉ DA MATA;260950101A;20;0,2;
2507;NAZARÉ DA MATA;260950101A;21;0;
2508;NAZARÉ DA MATA;260950101A;22;0,4;
2509;NAZARÉ DA MATA;260950101A;23;1,18;
2510;NAZARÉ DA MATA;260950101A;24;0,2;
2511;NAZARÉ DA MATA;260950101A;25;0;
2512;NAZARÉ DA MATA;260950101A;26;6,81;
2513;NAZARÉ DA MATA;260950101A;27;1,78;
2514;NAZARÉ DA MATA;260950101A;28;1,38;
2515;NAZARÉ DA MATA;260950101A;29;0,2;
2516;NAZARÉ DA MATA;260950101A;30;0;
2517;NAZARÉ DA MATA;260950101A;31;0;
2518;NAZARÉ DA MATA;260950102A;1;0,4;
2519;NAZARÉ DA MATA;260950102A;2;1,97;
2520;NAZARÉ DA MATA;260950102A;3;0,2;
2521;NAZARÉ DA MATA;260950102A;4;0;
2522;NAZARÉ DA MATA;260950102A;5;0;
2523;NAZARÉ DA MATA;260950102A;6;0;
2524;NAZARÉ DA MATA;260950102A;7;5,16;
2525;NAZARÉ DA MATA;260950102A;8;0;
2526;NAZARÉ DA MATA;260950102A;9;0;
2527;NAZARÉ DA MATA;260950102A;10;0;
2528;NAZARÉ DA MATA;260950102A;11;0;
2529;NAZARÉ DA MATA;260950102A;12;0;
2530;NAZARÉ DA MATA;260950102A;13;0;
2531;NAZARÉ DA MATA;260950102A;14;0;
2532;NAZARÉ DA MATA;260950102A;15;0;
2533;NAZARÉ DA MATA;260950102A;16;0;
2534;NAZARÉ DA MATA;260950102A;17;0;
2535;NAZARÉ DA MATA;260950102A;18;7,7;
2536;NAZARÉ DA MATA;260950102A;19;8,31;
2537;NAZARÉ DA MATA;260950102A;20;0,4;
2538;NAZARÉ DA MATA;260950102A;21;0;
2539;NAZARÉ DA MATA;260950102A;22;1,18;
2540;NAZARÉ DA MATA;260950102A;23;1,38;
2541;NAZARÉ DA MATA;260950102A;24;0;
2542;NAZARÉ DA MATA;260950102A;25;0;
2543;NAZARÉ DA MATA;260950102A;26;8,3;
2544;NAZARÉ DA MATA;260950102A;27;2,39;
2545;NAZARÉ DA MATA;260950102A;28;0,99;
2546;NAZARÉ DA MATA;260950102A;29;0;
2547;NAZARÉ DA MATA;260950102A;30;0;
2548;NAZARÉ DA MATA;260950102A;31;0;
2549;NAZARÉ DA MATA;260950103A;1;2,62;
2550;NAZARÉ DA MATA;260950103A;2;11,28;
2551;NAZARÉ DA MATA;260950103A;3;0,2;
2552;NAZARÉ DA MATA;260950103A;4;0;
2553;NAZARÉ DA MATA;260950103A;5;0;
2554;NAZARÉ DA MATA;260950103A;6;0,2;
2555;NAZARÉ DA MATA;260950103A;7;4,76;
2556;NAZARÉ DA MATA;260950103A;8;0;
2557;NAZARÉ DA MATA;260950103A;9;0;
2558;NAZARÉ DA MATA;260950103A;10;0;
2559;NAZARÉ DA MATA;260950103A;11;0;
2560;NAZARÉ DA MATA;260950103A;12;0;
2561;NAZARÉ DA MATA;260950103A;13;0,2;
2562;NAZARÉ DA MATA;260950103A;14;0;
2563;NAZARÉ DA MATA;260950103A;15;0;
2564;NAZARÉ DA MATA;260950103A;16;0;
2565;NAZARÉ DA MATA;260950103A;17;0;
2566;NAZARÉ DA MATA;260950103A;18;2,79;
2567;NAZARÉ DA MATA;260950103A;19;6,96;
2568;NAZARÉ DA MATA;260950103A;20;0,2;
2569;NAZARÉ DA MATA;260950103A;21;0;
2570;NAZARÉ DA MATA;260950103A;22;1,98;
2571;NAZARÉ DA MATA;260950103A;23;2,79;
2572;NAZARÉ DA MATA;260950103A;24;0,2;
2573;NAZARÉ DA MATA;260950103A;25;0;
2574;NAZARÉ DA MATA;260950103A;26;10,75;
2575;NAZARÉ DA MATA;260950103A;27;0,2;
2576;NAZARÉ DA MATA;260950103A;28;0,59;
2577;NAZARÉ DA MATA;260950103A;29;0,2;
2578;NAZARÉ DA MATA;260950103A;30;0;
2579;NAZARÉ DA MATA;260950103A;31;0;
2580;OLINDA;260960001A;1;7,33;
2581;OLINDA;260960001A;2;5,54;
2582;OLINDA;260960001A;3;0,2;
2583;OLINDA;260960001A;4;0;
2584;OLINDA;260960001A;5;0,2;
2585;OLINDA;260960001A;6;0;
2586;OLINDA;260960001A;7;6,5;
2587;OLINDA;260960001A;8;0;
2588;OLINDA;260960001A;9;0;
2589;OLINDA;260960001A;10;0;
2590;OLINDA;260960001A;11;0,2;
2591;OLINDA;260960001A;12;0;
2592;OLINDA;260960001A;13;1,78;
2593;OLINDA;260960001A;14;6,31;
2594;OLINDA;260960001A;15;0;
2595;OLINDA;260960001A;16;0;
2596;OLINDA;260960001A;17;10,24;
2597;OLINDA;260960001A;18;21,07;
2598;OLINDA;260960001A;19;17,53;
2599;OLINDA;260960001A;20;0;
2600;OLINDA;260960001A;21;3,34;
2601;OLINDA;260960001A;22;6,51;
2602;OLINDA;260960001A;23;5,14;
2603;OLINDA;260960001A;24;0,2;
2604;OLINDA;260960001A;25;1,97;
2605;OLINDA;260960001A;26;36,23;
2606;OLINDA;260960001A;27;9,49;
2607;OLINDA;260960001A;28;1,38;
2608;OLINDA;260960001A;29;0,8;
2609;OLINDA;260960001A;30;0;
2610;OLINDA;260960001A;31;0;
2611;OLINDA;260960002A;1;7,93;
2612;OLINDA;260960002A;2;4,74;
2613;OLINDA;260960002A;3;0,4;
2614;OLINDA;260960002A;4;0;
2615;OLINDA;260960002A;5;0;
2616;OLINDA;260960002A;6;0,39;
2617;OLINDA;260960002A;7;3,15;
2618;OLINDA;260960002A;8;0,2;
2619;OLINDA;260960002A;9;0;
2620;OLINDA;260960002A;10;0;
2621;OLINDA;260960002A;11;0;
2622;OLINDA;260960002A;12;0;
2623;OLINDA;260960002A;13;1,02;
2624;OLINDA;260960002A;14;4,77;
2625;OLINDA;260960002A;15;0;
2626;OLINDA;260960002A;16;0;
2627;OLINDA;260960002A;17;5,56;
2628;OLINDA;260960002A;18;21,32;
2629;OLINDA;260960002A;19;17,32;
2630;OLINDA;260960002A;20;0;
2631;OLINDA;260960002A;21;7,49;
2632;OLINDA;260960002A;22;5,31;
2633;OLINDA;260960002A;23;2,97;
2634;OLINDA;260960002A;24;0;
2635;OLINDA;260960002A;25;0,59;
2636;OLINDA;260960002A;26;28;
2637;OLINDA;260960002A;27;4,75;
2638;OLINDA;260960002A;28;1,18;
2639;OLINDA;260960002A;29;0;
2640;OLINDA;260960002A;30;0;
2641;OLINDA;260960002A;31;0;
2642;OLINDA;260960003A;1;11,24;
2643;OLINDA;260960003A;2;3,95;
2644;OLINDA;260960003A;3;0;
2645;OLINDA;260960003A;4;0,42;
2646;OLINDA;260960003A;5;0;
2647;OLINDA;260960003A;6;0,59;
2648;OLINDA;260960003A;7;4,32;
2649;OLINDA;260960003A;8;0;
2650;OLINDA;260960003A;9;0;
2651;OLINDA;260960003A;10;0;
2652;OLINDA;260960003A;11;0;
2653;OLINDA;260960003A;12;1,18;
2654;OLINDA;260960003A;13;6,29;
2655;OLINDA;260960003A;14;1,22;
2656;OLINDA;260960003A;15;0;
2657;OLINDA;260960003A;16;0;
2658;OLINDA;260960003A;17;4,56;
2659;OLINDA;260960003A;18;20,7;
2660;OLINDA;260960003A;19;12,25;
2661;OLINDA;260960003A;20;0;
2662;OLINDA;260960003A;21;7,49;
2663;OLINDA;260960003A;22;6,55;
2664;OLINDA;260960003A;23;4,54;
2665;OLINDA;260960003A;24;0;
2666;OLINDA;260960003A;25;0,2;
2667;OLINDA;260960003A;26;28,27;
2668;OLINDA;260960003A;27;4,16;
2669;OLINDA;260960003A;28;0,99;
2670;OLINDA;260960003A;29;1,77;
2671;OLINDA;260960003A;30;0;
2672;OLINDA;260960003A;31;0;
2673;OLINDA;260960004A;1;10,48;
2674;OLINDA;260960004A;2;2,82;
2675;OLINDA;260960004A;3;0;
2676;OLINDA;260960004A;4;0;
2677;OLINDA;260960004A;5;0;
2678;OLINDA;260960004A;6;0;
2679;OLINDA;260960004A;7;2,76;
2680;OLINDA;260960004A;8;0;
2681;OLINDA;260960004A;9;1,96;
2682;OLINDA;260960004A;10;0;
2683;OLINDA;260960004A;11;0;
2684;OLINDA;260960004A;12;0;
2685;OLINDA;260960004A;13;3,16;
2686;OLINDA;260960004A;14;1,98;
2687;OLINDA;260960004A;15;0;
2688;OLINDA;260960004A;16;0;
2689;OLINDA;260960004A;17;4,53;
2690;OLINDA;260960004A;18;13,24;
2691;OLINDA;260960004A;19;16,4;
2692;OLINDA;260960004A;20;0;
2693;OLINDA;260960004A;21;2,95;
2694;OLINDA;260960004A;22;9,47;
2695;OLINDA;260960004A;23;2,23;
2696;OLINDA;260960004A;24;0;
2697;OLINDA;260960004A;25;0,4;
2698;OLINDA;260960004A;26;31;
2699;OLINDA;260960004A;27;3,94;
2700;OLINDA;260960004A;28;1,97;
2701;OLINDA;260960004A;29;6,7;
2702;OLINDA;260960004A;30;0;
2703;OLINDA;260960004A;31;0;
2704;OLINDA;260960005A;1;9,72;
2705;OLINDA;260960005A;2;3,58;
2706;OLINDA;260960005A;3;0,2;
2707;OLINDA;260960005A;4;0;
2708;OLINDA;260960005A;5;0;
2709;OLINDA;260960005A;6;0,2;
2710;OLINDA;260960005A;7;4,93;
2711;OLINDA;260960005A;8;0;
2712;OLINDA;260960005A;9;0,4;
2713;OLINDA;260960005A;10;0;
2714;OLINDA;260960005A;11;0;
2715;OLINDA;260960005A;12;0;
2716;OLINDA;260960005A;13;2,96;
2717;OLINDA;260960005A;14;1,42;
2718;OLINDA;260960005A;15;0;
2719;OLINDA;260960005A;16;0;
2720;OLINDA;260960005A;17;4,59;
2721;OLINDA;260960005A;18;10,7;
2722;OLINDA;260960005A;19;16,4;
2723;OLINDA;260960005A;20;0,2;
2724;OLINDA;260960005A;21;4,72;
2725;OLINDA;260960005A;22;4,14;
2726;OLINDA;260960005A;23;3,36;
2727;OLINDA;260960005A;24;0;
2728;OLINDA;260960005A;25;0;
2729;OLINDA;260960005A;26;22,29;
2730;OLINDA;260960005A;27;3,36;
2731;OLINDA;260960005A;28;1,18;
2732;OLINDA;260960005A;29;4,33;
2733;OLINDA;260960005A;30;0;
2734;OLINDA;260960005A;31;0;
2735;OROBÓ;260970901C;1;6;
2736;OROBÓ;260970901C;2;2;
2737;OROBÓ;260970901C;3;1,6;
2738;OROBÓ;260970901C;6;0,2;
2739;OROBÓ;260970901C;7;0,8;
2740;OROBÓ;260970901C;8;0;
2741;OROBÓ;260970901C;9;0,2;
2742;OROBÓ;260970901C;10;0;
2743;OROBÓ;260970901C;11;0,2;
2744;OROBÓ;260970901C;12;0;
2745;OROBÓ;260970901C;13;0,2;
2746;OROBÓ;260970901C;14;0;
2747;OROBÓ;260970901C;15;0;
2748;OROBÓ;260970901C;16;0;
2749;OROBÓ;260970901C;17;0;
2750;OROBÓ;260970901C;18;7,2;
2751;OROBÓ;260970901C;19;8;
2752;OROBÓ;260970901C;20;0,2;
2753;OROBÓ;260970901C;21;0;
2754;OROBÓ;260970901C;22;3,8;
2755;OROBÓ;260970901C;23;1,4;
2756;OROBÓ;260970901C;24;0;
2757;OROBÓ;260970901C;26;3,4;
2758;OROBÓ;260970901C;27;0,8;
2759;OROBÓ;260970901C;28;1,2;
2760;OROBÓ;260970901C;29;0,2;
2761;OROBÓ;260970901C;31;0;
2762;OROCÓ;260980801A;1;0;
2763;OROCÓ;260980801A;2;0;
2764;OROCÓ;260980801A;3;0;
2765;OROCÓ;260980801A;4;0;
2766;OROCÓ;260980801A;5;0;
2767;OROCÓ;260980801A;6;0;
2768;OROCÓ;260980801A;7;0;
2769;OROCÓ;260980801A;8;0;
2770;OROCÓ;260980801A;9;0;
2771;OROCÓ;260980801A;10;0;
2772;OROCÓ;260980801A;11;0;
2773;OROCÓ;260980801A;12;0;
2774;OROCÓ;260980801A;13;0;
2775;OROCÓ;260980801A;14;0;
2776;OROCÓ;260980801A;15;0;
2777;OROCÓ;260980801A;16;0;
2778;OROCÓ;260980801A;17;0;
2779;OROCÓ;260980801A;18;0;
2780;OROCÓ;260980801A;19;0;
2781;OROCÓ;260980801A;20;0;
2782;OROCÓ;260980801A;21;0;
2783;OROCÓ;260980801A;22;0;
2784;OROCÓ;260980801A;23;0;
2785;OROCÓ;260980801A;24;2,39;
2786;OROCÓ;260980801A;25;0;
2787;OROCÓ;260980801A;26;0;
2788;OROCÓ;260980801A;27;0;
2789;OROCÓ;260980801A;28;0;
2790;OROCÓ;260980801A;29;0;
2791;OROCÓ;260980801A;30;0;
2792;OROCÓ;260980801A;31;0;
2793;OROCÓ;260980801C;7;0;
2794;OROCÓ;260980801C;8;0;
2795;OROCÓ;260980801C;9;0;
2796;OROCÓ;260980801C;10;0;
2797;OROCÓ;260980801C;11;0;
2798;OROCÓ;260980801C;12;0;
2799;OROCÓ;260980801C;13;0;
2800;OROCÓ;260980801C;14;0;
2801;OROCÓ;260980801C;15;0;
2802;OROCÓ;260980801C;16;0;
2803;OROCÓ;260980801C;17;0;
2804;OROCÓ;260980801C;18;0;
2805;OROCÓ;260980801C;19;0;
2806;OROCÓ;260980801C;20;0;
2807;OROCÓ;260980801C;21;0;
2808;OROCÓ;260980801C;22;0;
2809;OROCÓ;260980801C;23;0,2;
2810;OROCÓ;260980801C;24;2,2;
2811;OROCÓ;260980801C;25;0,4;
2812;OROCÓ;260980801C;31;0;
2813;OURICURI;260990701C;7;0;
2814;OURICURI;260990701C;8;0;
2815;OURICURI;260990701C;9;0;
2816;OURICURI;260990701C;10;0;
2817;OURICURI;260990701C;11;0;
2818;OURICURI;260990701C;12;0;
2819;OURICURI;260990701C;13;0;
2820;OURICURI;260990701C;14;0;
2821;OURICURI;260990701C;15;0;
2822;OURICURI;260990701C;16;0;
2823;OURICURI;260990701C;17;0;
2824;OURICURI;260990701C;18;0;
2825;OURICURI;260990701C;19;0;
2826;OURICURI;260990701C;20;0;
2827;OURICURI;260990701C;21;0;
2828;OURICURI;260990701C;22;0;
2829;OURICURI;260990701C;23;0;
2830;OURICURI;260990701C;24;0;
2831;PALMARES;261000402A;1;5,42;
2832;PALMARES;261000402A;2;1,22;
2833;PALMARES;261000402A;3;0;
2834;PALMARES;261000402A;4;0;
2835;PALMARES;261000402A;5;0;
2836;PALMARES;261000402A;6;0,98;
2837;PALMARES;261000402A;7;2,99;
2838;PALMARES;261000402A;8;0,99;
2839;PALMARES;261000402A;9;0;
2840;PALMARES;261000402A;10;0,2;
2841;PALMARES;261000402A;11;0;
2842;PALMARES;261000402A;12;0;
2843;PALMARES;261000402A;13;3,39;
2844;PALMARES;261000402A;14;0,2;
2845;PALMARES;261000402A;15;0;
2846;PALMARES;261000402A;16;3,38;
2847;PALMARES;261000402A;17;1;
2848;PALMARES;261000402A;18;17,22;
2849;PALMARES;261000402A;19;15,35;
2850;PALMARES;261000402A;20;3,85;
2851;PALMARES;261000402A;21;0;
2852;PALMARES;261000402A;22;9,26;
2853;PALMARES;261000402A;23;7,52;
2854;PALMARES;261000402A;24;1,19;
2855;PALMARES;261000402A;25;3,94;
2856;PALMARES;261000402A;26;6,4;
2857;PALMARES;261000402A;27;2,56;
2858;PALMARES;261000402A;28;14,26;
2859;PALMARES;261000402A;29;5,91;
2860;PALMARES;261000402A;30;0,4;
2861;PALMARES;261000402A;31;0;
2862;PARNAMIRIM;261040001C;7;0;
2863;PARNAMIRIM;261040001C;8;0;
2864;PARNAMIRIM;261040001C;9;0;
2865;PARNAMIRIM;261040001C;10;0;
2866;PARNAMIRIM;261040001C;11;0;
2867;PARNAMIRIM;261040001C;12;0;
2868;PARNAMIRIM;261040001C;13;0;
2869;PARNAMIRIM;261040001C;14;0;
2870;PARNAMIRIM;261040001C;15;0;
2871;PARNAMIRIM;261040001C;16;0;
2872;PARNAMIRIM;261040001C;17;0;
2873;PARNAMIRIM;261040001C;18;0;
2874;PARNAMIRIM;261040001C;19;0;
2875;PARNAMIRIM;261040001C;20;0,6;
2876;PARNAMIRIM;261040001C;21;0;
2877;PARNAMIRIM;261040001C;22;0;
2878;PARNAMIRIM;261040001C;23;0;
2879;PARNAMIRIM;261040001C;24;2;
2880;PARNAMIRIM;261040001C;25;2,4;
2881;PARNAMIRIM;261040001C;26;0;
2882;PARNAMIRIM;261040001C;27;0;
2883;PARNAMIRIM;261040001C;28;0;
2884;PARNAMIRIM;261040001C;29;1;
2885;PARNAMIRIM;261040001C;30;0;
2886;PARNAMIRIM;261040001C;31;0;
2887;PAULISTA;261070702A;1;8,88;
2888;PAULISTA;261070702A;2;3,39;
2889;PAULISTA;261070702A;3;0,2;
2890;PAULISTA;261070702A;4;0;
2891;PAULISTA;261070702A;5;0;
2892;PAULISTA;261070702A;6;0;
2893;PAULISTA;261070702A;7;5,53;
2894;PAULISTA;261070702A;8;0;
2895;PAULISTA;261070702A;9;0,8;
2896;PAULISTA;261070702A;10;0;
2897;PAULISTA;261070702A;11;0;
2898;PAULISTA;261070702A;12;0;
2899;PAULISTA;261070702A;13;4,16;
2900;PAULISTA;261070702A;14;1,39;
2901;PAULISTA;261070702A;15;0;
2902;PAULISTA;261070702A;16;0;
2903;PAULISTA;261070702A;17;2,77;
2904;PAULISTA;261070702A;18;10,32;
2905;PAULISTA;261070702A;19;17,13;
2906;PAULISTA;261070702A;20;0,4;
2907;PAULISTA;261070702A;21;1,97;
2908;PAULISTA;261070702A;22;5,52;
2909;PAULISTA;261070702A;23;3,76;
2910;PAULISTA;261070702A;24;0;
2911;PAULISTA;261070702A;25;0,2;
2912;PAULISTA;261070702A;26;24,98;
2913;PAULISTA;261070702A;27;2,76;
2914;PAULISTA;261070702A;28;0,99;
2915;PAULISTA;261070702A;29;7,49;
2916;PAULISTA;261070702A;30;0;
2917;PAULISTA;261070702A;31;0;
2918;PAULISTA;261070703A;1;15,97;
2919;PAULISTA;261070703A;2;0;
2920;PAULISTA;261070703A;3;0;
2921;PAULISTA;261070703A;4;0;
2922;PAULISTA;261070703A;5;0;
2923;PAULISTA;261070703A;6;0;
2924;PAULISTA;261070703A;7;0;
2925;PAULISTA;261070703A;8;0;
2926;PAULISTA;261070703A;9;0,4;
2927;PAULISTA;261070703A;10;0;
2928;PAULISTA;261070703A;11;0;
2929;PAULISTA;261070703A;12;0;
2930;PAULISTA;261070703A;13;2,56;
2931;PAULISTA;261070703A;14;1,39;
2932;PAULISTA;261070703A;15;0;
2933;PAULISTA;261070703A;16;0;
2934;PAULISTA;261070703A;17;3,15;
2935;PAULISTA;261070703A;18;9,28;
2936;PAULISTA;261070703A;19;8,49;
2937;PAULISTA;261070703A;20;0;
2938;PAULISTA;261070703A;21;1,77;
2939;PAULISTA;261070703A;22;3,95;
2940;PAULISTA;261070703A;23;5,71;
2941;PAULISTA;261070703A;24;0;
2942;PAULISTA;261070703A;25;0;
2943;PAULISTA;261070703A;26;15,33;
2944;PAULISTA;261070703A;27;1,77;
2945;PAULISTA;261070703A;28;4,36;
2946;PAULISTA;261070703A;29;0,2;
2947;PAULISTA;261070703A;30;0;
2948;PAULISTA;261070703A;31;0,98;
2949;PAULISTA;261070704A;1;18,54;
2950;PAULISTA;261070704A;2;1,19;
2951;PAULISTA;261070704A;3;0,6;
2952;PAULISTA;261070704A;4;0;
2953;PAULISTA;261070704A;5;0;
2954;PAULISTA;261070704A;6;0;
2955;PAULISTA;261070704A;7;0,2;
2956;PAULISTA;261070704A;8;0;
2957;PAULISTA;261070704A;9;1,38;
2958;PAULISTA;261070704A;10;0;
2959;PAULISTA;261070704A;11;0,2;
2960;PAULISTA;261070704A;12;0,2;
2961;PAULISTA;261070704A;13;4,21;
2962;PAULISTA;261070704A;14;1,58;
2963;PAULISTA;261070704A;15;0;
2964;PAULISTA;261070704A;16;0;
2965;PAULISTA;261070704A;17;3,39;
2966;PAULISTA;261070704A;18;18,18;
2967;PAULISTA;261070704A;19;12,43;
2968;PAULISTA;261070704A;20;0;
2969;PAULISTA;261070704A;21;0,39;
2970;PAULISTA;261070704A;22;4,34;
2971;PAULISTA;261070704A;23;6,73;
2972;PAULISTA;261070704A;24;0,2;
2973;PAULISTA;261070704A;25;1,18;
2974;PAULISTA;261070704A;26;16,95;
2975;PAULISTA;261070704A;27;11,23;
2976;PAULISTA;261070704A;28;3,17;
2977;PAULISTA;261070704A;29;5,9;
2978;PAULISTA;261070704A;30;0,4;
2979;PAULISTA;261070704A;31;0;
2980;PAULISTA;261070705A;1;14,79;
2981;PAULISTA;261070705A;2;4,14;
2982;PAULISTA;261070705A;3;4,54;
2983;PAULISTA;261070705A;4;12,06;
2984;PAULISTA;261070705A;5;0;
2985;PAULISTA;261070705A;6;1,2;
2986;PAULISTA;261070705A;7;2,57;
2987;PAULISTA;261070705A;8;0;
2988;PAULISTA;261070705A;9;2,17;
2989;PAULISTA;261070705A;10;0;
2990;PAULISTA;261070705A;11;0;
2991;PAULISTA;261070705A;12;0;
2992;PAULISTA;261070705A;13;5,32;
2993;PAULISTA;261070705A;14;1,99;
2994;PAULISTA;261070705A;15;0;
2995;PAULISTA;261070705A;16;0;
2996;PAULISTA;261070705A;17;8,28;
2997;PAULISTA;261070705A;18;12,62;
2998;PAULISTA;261070705A;19;9,84;
2999;PAULISTA;261070705A;20;0;
3000;PAULISTA;261070705A;21;94,95;
3001;PAULISTA;261070705A;22;72,33;
3002;PAULISTA;261070705A;23;0;
3003;PAULISTA;261070705A;24;0;
3004;PAULISTA;261070705A;25;0,2;
3005;PAULISTA;261070705A;26;0;
3006;PAULISTA;261070705A;27;0;
3007;PAULISTA;261070705A;28;0;
3008;PAULISTA;261070705A;29;0;
3009;PAULISTA;261070705A;30;0;
3010;PAULISTA;261070705A;31;0;
3011;PAULISTA;261070706A;1;8,91;
3012;PAULISTA;261070706A;2;4;
3013;PAULISTA;261070706A;3;0,2;
3014;PAULISTA;261070706A;4;0,4;
3015;PAULISTA;261070706A;5;0;
3016;PAULISTA;261070706A;6;0,98;
3017;PAULISTA;261070706A;7;6,11;
3018;PAULISTA;261070706A;8;0;
3019;PAULISTA;261070706A;9;1,19;
3020;PAULISTA;261070706A;10;0;
3021;PAULISTA;261070706A;11;0;
3022;PAULISTA;261070706A;12;0;
3023;PAULISTA;261070706A;13;5,13;
3024;PAULISTA;261070706A;14;1,39;
3025;PAULISTA;261070706A;15;0;
3026;PAULISTA;261070706A;16;0;
3027;PAULISTA;261070706A;17;2,21;
3028;PAULISTA;261070706A;18;14,7;
3029;PAULISTA;261070706A;19;19,92;
3030;PAULISTA;261070706A;20;0;
3031;PAULISTA;261070706A;21;0,4;
3032;PAULISTA;261070706A;22;10,27;
3033;PAULISTA;261070706A;23;3,17;
3034;PAULISTA;261070706A;24;0;
3035;PAULISTA;261070706A;25;0,2;
3036;PAULISTA;261070706A;26;42,58;
3037;PAULISTA;261070706A;27;2,97;
3038;PAULISTA;261070706A;28;0,8;
3039;PAULISTA;261070706A;29;4,72;
3040;PAULISTA;261070706A;30;0;
3041;PAULISTA;261070706A;31;0;
3042;PEDRA;261080601C;5;0,2;
3043;PEDRA;261080601C;7;0,6;
3044;PEDRA;261080601C;8;0;
3045;PEDRA;261080601C;9;0;
3046;PEDRA;261080601C;10;0;
3047;PEDRA;261080601C;11;0;
3048;PEDRA;261080601C;12;0;
3049;PEDRA;261080601C;13;0;
3050;PEDRA;261080601C;14;0;
3051;PEDRA;261080601C;15;0;
3052;PEDRA;261080601C;16;0;
3053;PEDRA;261080601C;17;0;
3054;PEDRA;261080601C;18;0,6;
3055;PEDRA;261080601C;19;0,2;
3056;PEDRA;261080601C;20;0,4;
3057;PEDRA;261080601C;21;0;
3058;PEDRA;261080601C;22;0;
3059;PEDRA;261080601C;23;1,2;
3060;PEDRA;261080601C;24;0,6;
3061;PEDRA;261080601C;25;0;
3062;PEDRA;261080601C;26;0,2;
3063;PEDRA;261080601C;27;0,2;
3064;PEDRA;261080601C;28;0,6;
3065;PEDRA;261080601C;29;0;
3066;PEDRA;261080601C;30;0,6;
3067;PEDRA;261080601C;31;0;
